,epoch_1_pred,epoch_1_labels
306,"[[-1.171307    0.44210824 -0.20415989  0.29661843  0.11166473]
 [-1.2384158   0.31946558  0.01282397  0.24047092  0.0671521 ]
 [-0.94721806 -0.4737021   0.5570328   0.20742756  0.23394996]
 [-0.8756849  -0.3471454   0.43679684  0.22179623  0.28209683]
 [-0.8570157   0.19514968 -0.0577568   0.2080104   0.07847774]
 [-1.458207    1.2713422  -0.764527    0.26072165 -0.08003397]
 [-0.65748    -0.2659237   0.36669782  0.2580347   0.19954507]
 [-0.6457929  -0.3712346   0.34227023  0.12758489  0.17026092]]",[1 2 2 1 1 2 3 2]
307,"[[-0.5157808  -0.51357687  0.45732787  0.07546241  0.17393036]
 [-0.8114765   0.09906806  0.12481513  0.05309672 -0.12886864]
 [-0.9754981   0.11136135 -0.03729791  0.31210393  0.10977323]
 [-1.3396974  -0.58122724  0.7278689   0.40310183  0.42935476]
 [-0.9385958  -0.32929364  0.48390973  0.23143505  0.21115713]
 [-1.2383044  -0.13474897  0.32847124  0.3003362   0.14859214]
 [-0.897736    0.40356636 -0.246371    0.13790084  0.03390784]
 [-1.0567244   0.32133844 -0.12262386  0.31949905  0.0949837 ]]",[4 3 3 3 2 3 1 2]
308,"[[-1.1226562   1.1111739  -0.6582215   0.07535178 -0.21516125]
 [-1.0045335   0.08829501  0.05785123  0.32847548  0.11529958]
 [-0.74613905  0.08922629  0.03663318  0.14317241  0.05143563]
 [-1.2649515   0.6741158  -0.3065425   0.24806316 -0.01033533]
 [-0.7435154  -0.7985598   0.87537146  0.3131024   0.40137288]
 [-0.8001358  -0.33708787  0.28724203  0.21305588  0.13349327]
 [-1.2556356   0.40352476 -0.06924842  0.24563059  0.08107965]
 [-1.2253883   0.92877984 -0.5278903   0.17995012 -0.09793701]]",[4 4 4 1 2 3 3 1]
309,"[[-1.0216018   0.5581144  -0.37298954  0.22289604  0.04103726]
 [-0.92009324  0.2876501  -0.03380005  0.16298665  0.03454366]
 [-0.6568258  -0.683729    0.672855    0.13087548  0.21804148]
 [-0.9472385  -0.6216883   0.6915541   0.15144515  0.16535561]
 [-0.7330863  -0.93051326  0.6948729   0.383421    0.54780084]
 [-1.2269948  -0.71042275  0.861873    0.37952858  0.3623097 ]
 [-1.1880414  -0.46898267  0.68956417  0.22261785  0.13609007]
 [-1.4519107   0.4557025  -0.13856764  0.35020772  0.14107   ]]",[1 4 2 3 3 2 1 1]
310,"[[-1.5465114   1.2092087  -0.6729426   0.21985863 -0.06017886]
 [-1.1693957   0.28093225  0.04038204  0.21695627  0.07369541]
 [-0.90098375  0.5153273  -0.3026655   0.17475264  0.02494213]
 [-1.2054534   1.0295987  -0.6145079   0.26191622 -0.02675405]
 [-1.0292096  -0.16197221  0.23465194  0.26104945  0.12071279]
 [-0.80436295 -0.52046925  0.5225658   0.22811894  0.27329713]
 [-0.99406856 -0.38095626  0.5134833   0.41539547  0.3221625 ]
 [-1.1521041   0.9588021  -0.5519214   0.13114981 -0.03630701]]",[3 1 1 4 3 2 2 1]
311,"[[-0.98097473 -0.02816883  0.36992282 -0.04915392  0.05929254]
 [-1.2193251   0.6119465  -0.26407042  0.31562373  0.02665658]
 [-1.3846036   0.2354077  -0.10827512  0.50066394  0.24648917]
 [-0.82721275 -0.11634706  0.23901398  0.10257351 -0.01676533]
 [-1.5619506   0.11297972  0.17445962  0.47511214  0.29194078]
 [-1.0040883  -0.98320585  1.0908078   0.24875957  0.42821413]
 [-1.076311    0.07935803  0.1627567   0.26021034  0.15736446]
 [-0.7507014  -0.9579216   0.9628051   0.28523895  0.371761  ]]",[4 1 3 3 2 2 2 2]
312,"[[-1.274771    0.3920646  -0.15236875  0.21832576  0.04536313]
 [-1.3780499  -0.21326348  0.57957643  0.36705622  0.32829246]
 [-0.97441596  0.18861046 -0.06567912  0.29094929  0.06505352]
 [-1.0693938   0.5119727  -0.10747463  0.14357154 -0.06003949]
 [-0.7370808  -0.34477043  0.36535805  0.23759358  0.2057552 ]
 [-1.2308121   0.3098555  -0.05955569  0.3429325   0.14939217]
 [-0.9242704  -0.49764824  0.47929662  0.37169075  0.3516198 ]
 [-0.9471077   0.8614104  -0.5389788   0.13090567 -0.1266602 ]]",[4 2 1 0 3 1 3 0]
313,"[[-1.4687182   0.4805255  -0.16888827  0.5000928   0.3074897 ]
 [-0.77103245 -0.48675668  0.5013389   0.15492891  0.11581677]
 [-1.2413911   0.5064863  -0.18290806  0.28382218  0.23178788]
 [-0.9247206   0.3482341  -0.10724812  0.16666164 -0.00692516]
 [-1.2417952  -0.35610005  0.42106575  0.5040433   0.4393481 ]
 [-1.0416857   0.6172756  -0.17970264  0.09104883 -0.04984988]
 [-1.5410266  -0.08363527  0.41731396  0.4564307   0.22842593]
 [-0.7137426  -0.31650198  0.35555416  0.27015835  0.19477548]]",[3 3 1 1 3 4 0 4]
314,"[[-1.3533691   0.26023427  0.05326311  0.37670282  0.13985038]
 [-0.9733121  -0.59366375  0.6998195   0.19575308  0.19289482]
 [-1.4528674   0.76531076 -0.28389308  0.33655226  0.10874972]
 [-0.92328215 -0.31070092  0.4545137   0.22000699  0.13543712]
 [-1.2709266  -0.31742787  0.5676548   0.4029331   0.30697224]
 [-0.8307642   0.12743655  0.04705189  0.32951707  0.09227452]
 [-1.1721691  -0.20692882  0.30474812  0.40341684  0.446466  ]
 [-0.45931068  0.14431036 -0.11813024  0.05889981 -0.03768927]]",[1 2 1 2 2 1 3 0]
315,"[[-0.82217085  0.39192322 -0.16009612  0.03362812 -0.04907189]
 [-1.4998994   0.8373982  -0.2925242   0.32786402  0.05483245]
 [-1.1212679  -0.16956267  0.30298206  0.39405394  0.21849194]
 [-1.5586863   0.27789602  0.04462744  0.39792594  0.21311998]
 [-1.3839302   0.7340777  -0.24958624  0.21863817  0.00485445]
 [-0.924056    0.23862402 -0.03921366  0.17902164 -0.03507819]
 [-1.1183006   0.23748279 -0.03153845  0.24140705  0.1321309 ]
 [-0.414189   -0.64666307  0.6334463   0.13858056  0.18861073]]",[4 1 3 3 1 1 1 2]
316,"[[-0.820392   -0.13413173  0.3212232   0.12131993 -0.02796761]
 [-1.2199636   0.313478   -0.0931382   0.43507552  0.28692943]
 [-1.1676936  -0.14704894  0.3609605   0.41187665  0.3174711 ]
 [-1.3733238  -0.35716057  0.69519466  0.2514521   0.0983222 ]
 [-1.0894545  -0.06408478  0.23072632  0.18374412  0.04501856]
 [-0.66464776 -0.13467605  0.16696814  0.12566783  0.08391517]
 [-1.382317   -0.04891903  0.36935982  0.25403488  0.07481325]
 [-1.0210941   0.19724624  0.13418128  0.14992848  0.0291337 ]]",[3 4 3 2 0 3 4 4]
317,"[[-0.60992336  0.02215854  0.09071977  0.07533566 -0.03271282]
 [-0.9561964  -0.33132035  0.41738364  0.44246134  0.36925825]
 [-1.1778955   0.09643876  0.18569423  0.22763978  0.08712201]
 [-0.55949503 -0.35957813  0.2747303   0.19969012  0.16221528]
 [-0.69931054 -0.00215536 -0.04506505  0.31413132  0.13923466]
 [-0.9017186  -0.01948756  0.28689036  0.02731891  0.05344987]
 [-1.1483229   1.0333892  -0.5973163   0.0554807  -0.18739633]
 [-0.7228511  -0.1931848   0.28677827  0.22137141  0.1054144 ]]",[3 4 4 4 3 2 3 1]
318,"[[-1.3229461   0.76218474 -0.27485555  0.1598262  -0.00778336]
 [-1.2308356   0.78694737 -0.4466334   0.17299019 -0.10702822]
 [-1.2225041   0.04068804  0.19468293  0.13780344 -0.0496035 ]
 [-0.5233004  -0.6953793   0.67232853  0.21856837  0.24298714]
 [-1.0430628   0.64569664 -0.3383171   0.08765022 -0.07406313]
 [-1.0386587   0.30074406 -0.13358262  0.2301021   0.13837448]
 [-1.4082432   0.5844295  -0.20200776  0.30499887  0.1330989 ]
 [-0.5941303   0.08657247  0.03320332  0.10337813  0.03585478]]",[0 3 1 0 1 1 3 1]
319,"[[-1.0890272   0.21084684  0.15126316  0.0763614  -0.05835735]
 [-1.1828927  -0.44021645  0.66999894  0.39279625  0.29893264]
 [-1.1706574   1.2843585  -0.8088703   0.0919842  -0.15330276]
 [-1.1700106   0.9451539  -0.5953717   0.21420969 -0.09411225]
 [-0.79431814 -0.34044716  0.3603271   0.298763    0.26465848]
 [-0.85087323 -0.28239924  0.52331734  0.05031503  0.08283439]
 [-0.6601604   0.3153528  -0.21723932  0.02534631 -0.04172824]
 [-0.512091   -0.7542767   0.72096103  0.17995052  0.30659974]]",[2 0 2 1 4 1 1 2]
320,"[[-1.3390541   1.020755   -0.51329833  0.08134393 -0.19328195]
 [-0.87582225 -0.621106    0.579662    0.47159576  0.3911204 ]
 [-0.9298698   0.02493231  0.15691756  0.19547564  0.02018734]
 [-1.4351524   0.5273702  -0.16435257  0.35049194  0.1865583 ]
 [-1.471253   -0.09104814  0.24339129  0.48905545  0.346867  ]
 [-0.9620463  -0.27367368  0.41419587  0.35448688  0.07597791]
 [-1.0714809  -0.633756    0.7537113   0.41324532  0.3788974 ]
 [-1.1816925   0.25805348 -0.00473133  0.2604949   0.05543539]]",[4 4 4 3 3 2 2 1]
321,"[[-1.0335512  -0.22969326  0.4009214   0.26487523  0.28301433]
 [-0.8024928   0.06067839 -0.03055204  0.22446536  0.21754062]
 [-1.1286787   0.22434983 -0.00530102  0.30354676 -0.11255834]
 [-0.924332   -0.02448308  0.08531921  0.28438732  0.13610342]
 [-1.135058   -0.27227008  0.42677894  0.3257122   0.22189713]
 [-1.0347179   0.23575932 -0.08949222  0.37511587  0.09227487]
 [-1.0549214  -0.02622116  0.32079214  0.22826512  0.12435061]
 [-0.9668331  -0.5793198   0.7731558   0.23177774  0.10832157]]",[3 1 3 3 3 4 4 2]
322,"[[-1.6835228   0.28585744  0.08597907  0.4532978   0.24935861]
 [-0.70323265 -0.41263995  0.430766    0.149232    0.11462264]
 [-0.7882963  -0.55282897  0.6698717   0.20063984  0.09418702]
 [-0.54499733 -0.6534023   0.651482    0.26115993  0.30581656]
 [-1.4504972   0.383639   -0.02631995  0.3361642   0.08706921]
 [-1.2994564  -0.3083123   0.3884238   0.5254857   0.49932775]
 [-0.8623264   0.06704448  0.05207974  0.30821693  0.1760362 ]
 [-0.29451314  0.5662016  -0.4894292  -0.11798955 -0.2974155 ]]",[4 4 0 3 2 3 4 1]
323,"[[-0.76618737 -0.3684204   0.45587152  0.23144731  0.23563318]
 [-0.75996584 -0.27283758  0.35964245  0.24704477  0.21382092]
 [-0.954611   -0.38612482  0.51754576  0.3854543   0.24109164]
 [-0.59790206 -0.29453403  0.22066128  0.12150735  0.2640019 ]
 [-0.4816261  -1.0413017   0.9712745   0.2731182   0.27109757]
 [-1.500492    0.19325398  0.11115436  0.47707573  0.2181077 ]
 [-0.846603   -0.18307671  0.11983335  0.30847868  0.19511747]
 [-0.98107564 -0.51881695  0.61625665  0.38947046  0.37291962]]",[2 3 2 3 2 4 2 2]
324,"[[-0.9208403  -0.29678723  0.55908096  0.26499692  0.10389086]
 [-0.93375987 -0.19763324  0.37023902  0.08293112  0.04130129]
 [-0.9024086  -0.21040247  0.50530016 -0.08145647 -0.11456143]
 [-1.3285046   0.06105481  0.15521398  0.4252474   0.13756785]
 [-0.48956704 -0.30377203  0.32435402  0.10465176  0.11885036]
 [-0.9922181   1.0017792  -0.6995099   0.09347625 -0.08890299]
 [-0.7795282  -0.1291639   0.30594426  0.05177454 -0.17897928]
 [-0.76126724 -0.9607287   1.0582461   0.184463    0.30905217]]",[1 4 0 4 2 3 3 4]
325,"[[-0.65938604  0.16278219 -0.0342718   0.10782472 -0.02915285]
 [-0.7766427  -0.4316043   0.5250406   0.32010618  0.30056933]
 [-1.3188226   0.36309883  0.0483139   0.10231701  0.0698696 ]
 [-1.4901196   0.21524872  0.07471571  0.50205714  0.25406882]
 [-1.5090448   0.22736792  0.15939541  0.31017655  0.06812944]
 [-0.9786009  -0.84665585  0.97148734  0.39531288  0.4132631 ]
 [-1.5062889  -0.09248373  0.4637633   0.3651967   0.26120344]
 [-1.1855359   0.458297   -0.22791754  0.2780556   0.06897829]]",[4 3 0 3 3 2 3 1]
326,"[[-9.0860051e-01 -2.1717606e-01  3.3383766e-01  2.5960866e-01
   1.6822274e-01]
 [-7.7069217e-01  9.0990156e-02 -1.3680465e-02  1.9131921e-01
   1.4946364e-01]
 [ 5.3209484e-01 -1.6992980e-01 -7.8359745e-02 -2.1990015e-01
  -2.8443715e-01]
 [-8.8172358e-01  1.4630222e-01 -4.5451008e-02  1.7498302e-01
  -4.8162043e-02]
 [-1.4875951e+00  5.8972454e-01 -1.7039049e-01  3.4625340e-01
   6.4330295e-02]
 [-1.2390105e+00  5.4973185e-01 -2.4144399e-01  2.3055340e-01
  -2.1918816e-02]
 [-6.0152882e-01 -4.6831954e-01  6.1369789e-01  2.7484445e-02
   8.1502489e-04]
 [-9.7995639e-01  4.5061550e-01 -4.2573798e-02  1.7630199e-01
   2.4763601e-02]]",[4 2 3 3 3 1 2 0]
327,"[[-1.0704515   0.04076045  0.16717419  0.28466514  0.14736925]
 [-0.99791944  0.45487294 -0.1756937   0.31749424  0.11307248]
 [-1.1387855   0.31198376  0.04629484  0.04725202 -0.11629584]
 [-0.5489858  -0.8322915   0.7889097   0.19350931  0.32104442]
 [-0.90197605  0.4126683  -0.20637706  0.09948093 -0.03974033]
 [-0.40799317 -0.7474777   0.72369176  0.12447982  0.28534305]
 [-1.2412531  -0.12834963  0.41223213  0.28973863  0.10437984]
 [-1.0614853  -0.40033382  0.4700779   0.47939432  0.2574562 ]]",[3 3 2 4 1 0 1 4]
328,"[[-1.1820725   0.6753899  -0.3326469   0.18978955  0.10039072]
 [-0.9032628   0.63460374 -0.37687546  0.06926016 -0.10029051]
 [-1.336643    0.24626443  0.09981582  0.462271    0.11686825]
 [-1.1358515   0.01022694  0.14975096  0.28180838  0.13625735]
 [-0.44220388 -1.0315502   0.97726953  0.17037477  0.3296936 ]
 [-0.9084025   0.10277202  0.16998793  0.20163211  0.19105104]
 [-1.2582878   0.08022401  0.24330616  0.23975873  0.20323026]
 [-0.7320997  -0.2759896   0.29219025  0.27016893  0.08239137]]",[1 2 2 1 2 0 2 3]
329,"[[-1.1718956   0.51362544 -0.08542379  0.24866445  0.02051086]
 [-1.2268388  -0.64616656  0.7459442   0.52880174  0.43151432]
 [-0.70875216 -0.11791256  0.13889293  0.16403218  0.09237874]
 [-0.7634256   0.30164698 -0.0960655   0.1085522   0.02070381]
 [-1.1358907   0.37191275 -0.1533951   0.32832015  0.23665422]
 [-0.8299488  -0.10814606  0.19496593  0.15335013  0.06577729]
 [-1.0840003  -0.18549766  0.44402742  0.3211341   0.1817017 ]
 [-1.3715549   0.47258273 -0.03201934  0.36097398  0.1840398 ]]",[1 2 4 3 2 1 2 1]
330,"[[-1.4391463   0.5049318  -0.18625909  0.4256826   0.17987244]
 [-0.9591425   0.1575021   0.05482805  0.3970941   0.22606167]
 [-0.5566903  -0.5944358   0.45615447  0.28824207  0.18588261]
 [-0.9818775   0.01637183  0.14507781  0.39950758  0.1683736 ]
 [-0.95818406  0.4976874  -0.271522    0.17216057  0.03151646]
 [-1.3385032   0.32399848 -0.05164868  0.335245    0.16132148]
 [-1.353913    1.2247754  -0.76184505  0.18630894 -0.12433008]
 [-0.6005614  -0.5831932   0.62261266  0.33247718  0.26739013]]",[4 1 3 3 1 1 1 4]
331,"[[-1.0689443   0.7381599  -0.37139463  0.10459037  0.00248689]
 [-1.6226571   0.8367942  -0.33567923  0.36614183  0.06197599]
 [-1.3437165  -0.14387204  0.35722274  0.4592336   0.28358597]
 [-0.94322467  0.27879778 -0.10564645  0.31246492  0.10651524]
 [-0.5360368  -0.6291892   0.62620544  0.24392496  0.24108279]
 [-0.9467387  -0.5983714   0.738749    0.4148157   0.31365764]
 [-0.7573123   0.09925254  0.02782965  0.14040795 -0.06901372]
 [-0.88256544  0.09604361  0.04643371  0.16321109  0.23116016]]",[4 3 3 3 3 2 2 1]
332,"[[-1.0242304  -0.10127192  0.12591138  0.25967908  0.02181915]
 [-1.0723723  -0.5694669   0.6177977   0.4161264   0.33015612]
 [-0.47467884 -0.68452597  0.54957527  0.05953282  0.25997764]
 [-0.8533001  -0.04307374  0.22852673  0.27924514  0.10539217]
 [-1.574818    0.19524199  0.2740752   0.35314193  0.08079024]
 [-1.391147    0.26630074  0.15437397  0.22394362  0.1355801 ]
 [-0.7220407   0.3289824  -0.05102394  0.05299133 -0.11515544]
 [-0.9902506  -0.8567411   1.06176     0.36040473  0.31682578]]",[1 2 4 4 2 0 4 2]
333,"[[-1.3383329   0.03080269  0.24498044  0.20738418  0.1130557 ]
 [-1.1636418   0.02071154  0.18321082  0.31489715  0.12727086]
 [-1.5619744   0.0256773   0.36145383  0.38334605  0.1625922 ]
 [-0.66181177 -0.24620765  0.5182606  -0.13792565 -0.2502826 ]
 [-1.295671   -0.20916459  0.48546654  0.41822487  0.12591943]
 [-0.7866334   0.3470434  -0.15939033  0.12884308 -0.12544231]
 [-1.3320547   0.31691498  0.03767135  0.36522695  0.06923791]
 [-0.68936735 -0.69518656  0.79668427  0.23211418  0.28667954]]",[2 3 4 4 4 2 4 2]
334,"[[-1.4559289   0.20165147  0.01476588  0.5452608   0.29374653]
 [-1.0171499   0.5004695  -0.2772286   0.1886859   0.08197325]
 [-1.0064522   0.08558318  0.07395872  0.19651102  0.09060222]
 [-0.9003565  -0.16413964  0.3396878   0.17612135  0.17012711]
 [-0.91339636  0.52786    -0.15631703  0.03012072 -0.03701823]
 [-1.2330791   0.33897176 -0.06817543  0.30314234  0.14196117]
 [-1.1649003   0.01251907  0.16811761  0.43624192  0.2187572 ]
 [-0.8260639   0.5291067  -0.27089408  0.06166079  0.01407624]]",[2 4 1 2 1 1 3 2]
335,"[[-0.86141413 -0.37741768  0.52461845  0.21666855  0.16716804]
 [-0.71603185 -0.8777869   0.89992946  0.3088804   0.3431715 ]
 [-1.0229113   0.22788619  0.05770179  0.1095738  -0.09434753]
 [-1.011279   -0.13400704  0.31198156  0.2858471   0.1508559 ]
 [-0.6834646   0.10936563 -0.07203475  0.16905242  0.09539648]
 [-1.3837513   1.3471457  -0.77164817  0.08203593 -0.09232794]
 [-0.59410477 -0.06152489  0.04325479  0.0286743  -0.10465314]
 [-1.1810495   0.22960229 -0.04312107  0.5364026   0.20192507]]",[4 2 2 2 3 1 3 3]
336,"[[-0.84940714 -0.7567974   0.8736508   0.38549903  0.36010084]
 [-1.31385     0.05287763  0.24340731  0.21617576  0.105265  ]
 [-1.5665542   0.83595043 -0.20694661  0.22671606  0.02869608]
 [-1.174774    1.3931935  -0.90966845  0.04453805 -0.16342391]
 [-1.1405975   0.26461723  0.10728509  0.19554093  0.03327819]
 [-1.0177909  -0.16244765  0.25145516  0.26072285  0.12281979]
 [-0.98849374  0.10686278  0.1640236   0.2025264   0.07889156]
 [-0.80025536 -0.5072778   0.6587829   0.13528305  0.13361213]]",[4 0 0 1 0 2 4 2]
337,"[[-1.0808295  -0.28092214  0.44380146  0.32752526  0.29104164]
 [-0.8448708   0.33829808 -0.0322036  -0.02155674 -0.23352374]
 [-0.92156106 -0.2478584   0.35911706  0.23641995  0.14846893]
 [-1.0911103   0.01278193  0.12502402  0.37878722  0.25481176]
 [-0.71182895  0.23616537 -0.17838363  0.24426433 -0.0586583 ]
 [-1.260919    0.03572991  0.0829038   0.4473943   0.23470968]
 [-0.77295357  0.38149163 -0.30207202  0.20302121  0.07977726]
 [-0.9838857   0.17417642  0.0580725   0.29841802  0.18754534]]",[4 4 0 3 1 3 4 3]
338,"[[-1.1737546   0.12911095  0.09410677  0.42182422  0.2144935 ]
 [-1.2803711   0.12906606  0.20017575  0.35400888  0.19737954]
 [-1.1866246   0.98927873 -0.6489727   0.17463236 -0.01839629]
 [-1.0072628   0.4396817  -0.2646689   0.35696834  0.15412432]
 [-1.2624841   0.63548803 -0.34841356  0.3115501   0.02558245]
 [-1.261295    0.6252861  -0.15829784  0.0315224  -0.17034163]
 [-0.89347285 -0.54937863  0.53455526  0.3380586   0.43556446]
 [-1.0464678  -0.01857522  0.18877453  0.21431658  0.07929903]]",[3 1 1 1 1 2 3 3]
339,"[[-0.73358935 -0.09012079  0.2674133   0.26957554  0.18081008]
 [-0.831006   -0.42779663  0.7014991  -0.06717737 -0.13998206]
 [-1.2344321  -0.4220884   0.67994267  0.23091945  0.23795848]
 [-0.6405934  -0.76448727  0.6106079   0.23330814  0.31160763]
 [-0.999656    0.3318542  -0.10008203  0.31143335  0.08254497]
 [-1.2947835   0.31022564  0.07718531  0.24657509  0.00624189]
 [-1.1485281   0.51924634 -0.22274643  0.24374615 -0.08710149]
 [-1.0638586  -0.34711197  0.5503296   0.17650068  0.32079536]]",[2 4 3 3 3 0 3 4]
340,"[[-1.2801204   1.2418913  -0.77371234  0.1443138  -0.1080088 ]
 [-1.1090509   0.43703297 -0.18108574  0.20564698  0.0061431 ]
 [-0.6757762  -0.6439415   0.63820094  0.29391405  0.24650617]
 [-1.0523629  -0.63452125  0.6980658   0.46013343  0.3937094 ]
 [-0.82234377 -0.00728884  0.16277394  0.11246202  0.10610709]
 [-1.1911116   1.2423954  -0.79835814  0.13605924 -0.13685404]
 [-1.2737086  -0.00427696  0.12126403  0.47261825  0.26754677]
 [-0.9278528  -0.68352824  0.7866976   0.11701301  0.19299272]]",[1 3 2 4 2 4 0 2]
341,"[[-0.7160921  -0.7526757   0.6699798   0.32881695  0.33837533]
 [-0.7673852  -0.6926418   0.7394718   0.35032564  0.2612481 ]
 [-0.38285738 -0.7154222   0.653775    0.15680216  0.20778492]
 [-1.6702812   0.6059862  -0.21569583  0.39609647  0.14652796]
 [-0.6493663  -0.61424917  0.592832    0.30344594  0.2494015 ]
 [-0.9231975   0.30531016 -0.06939408  0.21559477 -0.03405778]
 [-1.1844358   0.22730997 -0.14414828  0.3158172   0.15617989]
 [-1.0176095  -0.04619177  0.27189332  0.35701478  0.13080876]]",[3 2 4 1 3 4 3 4]
342,"[[-1.0909277e+00 -3.7486756e-01  5.7237720e-01  3.2872424e-01
   2.9048747e-01]
 [-8.5650927e-01 -5.4154093e-03  4.7994871e-02  5.0108612e-01
   3.1220421e-01]
 [-1.1603880e+00  5.9264243e-01 -2.8671312e-01  1.5177712e-01
  -6.7159382e-04]
 [-1.1032786e+00  5.3174913e-01 -3.5598364e-01  3.7331599e-01
   5.2044179e-02]
 [-1.2576836e+00  8.1298119e-01 -4.5408094e-01  1.9949259e-01
   3.0972646e-05]
 [-1.3635359e+00  8.7830812e-01 -4.7200644e-01  2.7541474e-01
   2.9305159e-03]
 [-1.0650907e+00  3.3298478e-01 -1.3867214e-01  3.2662070e-01
   1.3212727e-01]
 [-1.2591717e+00  2.2487079e-01 -1.0505244e-02  4.4554904e-01
   2.4681963e-01]]",[4 4 4 1 1 4 1 4]
343,"[[-1.2152685   0.28432634 -0.04263123  0.47291484  0.26480693]
 [-1.0698779   0.10104313  0.20036343  0.24817954  0.12529099]
 [-0.9498279   0.5691679  -0.28436497  0.02808996 -0.04546073]
 [-1.3176941  -0.1987847   0.5428563   0.36092603  0.15872443]
 [-1.1029515  -0.4405324   0.55655843  0.38527566  0.15087254]
 [-1.2368815   0.23150012  0.03490498  0.3847742   0.00521544]
 [-1.3732934   0.56622785 -0.12172845  0.11182906 -0.07149463]
 [-0.8876155   0.24180126 -0.00288564  0.1562425  -0.00812303]]",[1 1 1 2 2 3 1 1]
344,"[[-1.2664087   0.34711766  0.05079018  0.39088354  0.06060759]
 [-0.6781731  -0.07351191  0.17598696  0.16325633 -0.00951916]
 [-1.0620925  -0.3964799   0.4632758   0.4966219   0.26187658]
 [-1.5039085   0.15899746  0.25382468  0.39566797  0.12946117]
 [-1.0684475   0.17918035  0.12007213  0.20088525  0.01856735]
 [-1.3738343   0.37334293  0.02059886  0.3525161   0.12099838]
 [-1.2155042   0.656411   -0.28552303  0.23521943  0.03109287]
 [-1.4845334   0.5042315  -0.10903867  0.3207477   0.01602679]]",[2 4 3 2 2 3 4 4]
345,"[[-0.7682151   0.67946744 -0.3495669   0.06621406 -0.02602465]
 [-1.094663   -0.40168628  0.5667617   0.34302804  0.20167375]
 [-1.3316451   0.3574055  -0.02281363  0.22347514 -0.03287131]
 [-0.78025806 -0.3372679   0.32206535  0.11332896  0.20155413]
 [-0.6600249  -0.40884843  0.52116704  0.31338722  0.2737612 ]
 [-0.7605999   0.43149182 -0.27741295  0.10288059  0.04850016]
 [-0.9751847  -0.29219675  0.477299    0.03184652  0.03221724]
 [-0.68569964 -0.85982937  0.8373348   0.21463548  0.11207884]]",[2 1 4 3 1 1 0 4]
346,"[[-8.5575688e-01 -3.3151659e-01  4.6513522e-01  2.8549746e-01
   1.3744777e-01]
 [-1.2393020e+00 -3.1200135e-01  6.1509234e-01  3.6603695e-01
   1.5934572e-01]
 [-1.2499799e+00  6.9742340e-01 -2.5013223e-01  1.4016567e-01
  -1.1102734e-03]
 [-6.2463754e-01 -7.9915933e-02  1.7226997e-01  1.2470424e-01
   4.5491446e-02]
 [-1.5326323e-01 -3.2078880e-01  1.6500498e-01  1.5292236e-01
   9.5906265e-02]
 [-1.2282516e+00  6.1352223e-01 -3.5441834e-01  2.8287014e-01
  -2.8948765e-04]
 [-7.1243948e-01 -6.0251385e-01  6.9158739e-01  7.9598933e-02
  -6.2815413e-02]
 [-2.4682073e-01 -5.7912266e-01  4.9123093e-01 -6.6718836e-03
   1.2589911e-01]]",[2 4 1 1 4 0 4 4]
347,"[[-0.856029   -0.751676    0.6715298   0.41671872  0.2887289 ]
 [-1.3790933   0.8256124  -0.40693957  0.36117297  0.04682706]
 [-0.9468922   0.3967872  -0.13922586  0.20253296  0.04447117]
 [-1.4302258   0.45422414 -0.09903137  0.37181813  0.21589237]
 [-0.57120174 -0.1929839   0.24467833  0.13657254  0.13879012]
 [-0.9461216   0.15849476  0.08707612  0.35306314  0.10498419]
 [-1.3709309   0.5778313  -0.2673991   0.32155782  0.06402265]
 [-1.0381562  -0.7433341   0.883048    0.38342938  0.31965232]]",[3 3 4 3 4 3 2 2]
348,"[[-0.6298401  -0.26763043  0.3247303   0.18378617  0.13687164]
 [-1.1772116   0.24113746  0.01060414  0.19725148 -0.00869363]
 [-0.64520913  0.24699886 -0.06848947  0.10256603 -0.02823236]
 [-0.6607286   0.07240445 -0.07078135  0.1400312   0.05144978]
 [-1.5704093   0.11551127  0.10848043  0.6787981   0.39941597]
 [-0.4108711  -0.90222317  0.8353553   0.21953923  0.29424322]
 [-0.8953346  -0.08953702  0.24541126  0.15451786  0.13426045]
 [-0.82236236 -1.0033437   0.95272386  0.48566318  0.46520898]]",[2 3 1 1 1 4 2 3]
349,"[[-1.3292441   0.3664119  -0.07193573  0.20446357  0.14646903]
 [-0.49932185 -0.48319885  0.39046267  0.15358886  0.15057786]
 [-1.3149252   0.18775979  0.07007329  0.27041006  0.20025776]
 [-0.83298534  0.54294133 -0.32510242  0.23635183  0.07071403]
 [-0.58312225 -0.92270815  0.7883696   0.37685823  0.32871416]
 [-1.1248215  -0.43922126  0.561199    0.37746474  0.2736175 ]
 [-0.9821777  -0.6311074   0.78932655  0.29912302  0.15659632]
 [-1.205134    1.3249731  -0.82568616  0.04321382 -0.09892651]]",[2 3 1 1 3 4 2 1]
